loan_id,final_decision,reasons_for_decision,entered_date,missing_loan_payment,lender_return
61669986010,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
",1/10/2020,1.0,False
45670303476,No Sale Lenders,lender return of CIC OF CA on 05-Nov-2019,1/10/2020,0.0,True
14670378297,No Sale Lenders,"Lender-Debt-to-Income Ratio is 68%, which exceeds the threshold of 60%
",1/10/2020,0.0,False
41670404492,No Sale Lenders,"Lender-Debt-to-Income Ratio is 73%, which exceeds the threshold of 60%",1/10/2020,0.0,False
46670423787,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
",1/10/2020,1.0,False
50669638735,No Sale Lenders,lender return of CIC OF CA on 28-Oct-2019	,1/11/2020,0.0,True
94669926583,No Sale Lenders,Found Lender Return on 01/02/2019.,1/11/2020,0.0,True
76670372446,No Sale Lenders,Lender Return on 11-Dec-2019	,1/11/2020,0.0,True
75670439927,No Sale Lenders,lender return on 11/08/2019,1/11/2020,0.0,True
45670420728,No Sale Lenders,Getting Regular Income but found more lender activity and three recent loan.,1/11/2020,0.0,False
83670373445,No Sale Lenders,missing loan payment of WEBAMPLIFY FUNDING in Dec	,1/11/2020,1.0,False
52670148594,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
Lender-Debt-to-Income Ratio is 288%, which exceeds the threshold of 60%",1/11/2020,1.0,False
85670424558,No Sale Lenders,Found Lender Return on 01/09/2020,1/11/2020,0.0,True
21670436577,No Sale Lenders,"Lender-Debt-to-Income Ratio is 115%, which exceeds the threshold of 60%
",1/11/2020,0.0,False
18670303892,No Sale Lenders,There is an OVERDRAFT FEE from SPOTLOAN on 6th JAN 2020 of $236.04,1/11/2020,0.0,False
54670314097,No Sale Lenders,DTI is High Risk at 41%,1/11/2020,0.0,False
70670401286,No Sale Lenders,lender return on 10/15/2019	,1/11/2020,0.0,True
47670409149,No Sale Lenders,OVERDRAFT FEE FOR A TRANSACTION POSTED ON 12/03 $432.55 ARROWHEAD  on 04-Dec-2019,1/11/2020,0.0,False
40670457655,No Sale Lenders,DTI is High Risk at 47%,1/11/2020,0.0,False
98670427199,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment Lender-Debt-to-Income Ratio is 107%, which exceeds the threshold of 60%",1/11/2020,1.0,False
15670465273,No Sale Lenders,Missing loan payment  of ACH Deposit CASH FOR WHATEVE on 12-Nov-2019	,1/11/2020,1.0,False
99670400484,No Sale Lenders,Missing payment for loan on 16-Oct-2019 from 	SILVER CLOUD FIN,1/11/2020,0.0,False
73670452492,No Sale Lenders,Lender return on 31-Dec-2019,1/11/2020,0.0,True
74670250796,No Sale Lenders,06-Jan-2020	Withdrawal NSF Not Paid In the amount $300.00 Speedy,1/11/2020,0.0,False
71670365296,No Sale Lenders,01-Nov-2019	AVAIL BALANCE WAS $30.73- BEFO NSF - ACH REVERSAL AVAIL BALANCE WAS $30.73.,1/11/2020,0.0,False
56670472519,No Sale Lenders,Lender return on19-Dec-2019,1/11/2020,0.0,True
51670474942,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is High Risk at 48%,1/11/2020,1.0,False
72670397063,No Sale Lenders,Lender return on 06-Jan-2020,1/11/2020,0.0,True
67670456347,No Sale Lenders,"Lender-Debt-to-Income Ratio is 116%, which exceeds the threshold of 60%",1/11/2020,0.0,False
97670461647,No Sale Lenders,16-Oct-2019	OVERDRAFT FEE FOR A TRANSACTION POSTED ON 10/15 $219.95 GREENTRUSTCASH DEBIT 191015 C19101109009 100 SANDRA DE OLIVEIRA	,1/11/2020,0.0,False
31670383098,No Sale Lenders,Lender return on 02-Jan-2020,1/11/2020,0.0,True
56670490124,No Sale Lenders,Lender return on 27-Dec-2019,1/11/2020,0.0,True
75670432837,No Sale Lenders, Lender Return on 03-Jan-2020	,1/11/2020,0.0,True
62670488095,No Sale Lenders,The balance on payday is still higher than the threshold with the missing loan payment DTI is High Risk at 58%,1/11/2020,1.0,False
21670481670,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment Lender-Debt-to-Income Ratio is 69%, which exceeds the threshold of 60%",1/11/2020,1.0,False
13670453767,No Sale Lenders,DTI is High Risk at 42%,1/11/2020,0.0,False
89670293826,No Sale Lenders,High Risk DTI is High Risk at 41%,1/11/2020,0.0,False
58670492980,No Sale Lenders,"Lender-Debt-to-Income Ratio is 114%, which exceeds the threshold of 60%",1/11/2020,0.0,False
83670483083,No Sale Lenders,DTI is High Risk at 45%,1/11/2020,0.0,False
25670493865,No Sale Lenders,DTI is High Risk at 41%,1/11/2020,0.0,False
24670401322,No Sale Lenders,missing regular Cousteau duty ,1/11/2020,0.0,False
53670488421,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment Lender-Debt-to-Income Ratio is 95%, which exceeds the threshold of 60%",1/11/2020,1.0,False
54670495974,No Sale Lenders,DTI is High Risk at 41%,1/11/2020,0.0,False
47670477988,No Sale Lenders,There is OVERDRAFT FEE for $300 from Speedy #94 on 17th DEC 2019,1/11/2020,0.0,False
84670500168,No Sale Lenders,"Lender-Debt-to-Income Ratio is 70%, which exceeds the threshold of 60%",1/11/2020,0.0,False
58670289980,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is Medium Risk at 38%,1/11/2020,1.0,False
25670454822,No Sale Lenders,"Lender-Debt-to-Income Ratio is 65%, which exceeds the threshold of 60%",1/11/2020,0.0,False
20670500497,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment Lender-Debt-to-Income Ratio is 858%, which exceeds the threshold of 60%",1/11/2020,1.0,False
43670503235,No Sale Lenders,Lender return on 07-Jan-2020,1/11/2020,0.0,True
61670503415,No Sale Lenders,"Lender-Debt-to-Income Ratio is 69%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
53670454928,No Sale Lenders,Missing payment for loan on 13-Dec-2019 from UNCLE WAR BUCKS .,1/13/2020,0.0,False
92670497395,No Sale Lenders,"DTI is High Risk at 46%
",1/13/2020,0.0,False
24670382661,No Sale Lenders,Lender return on 28-Oct-2019,1/13/2020,0.0,True
37670298573,No Sale Lenders,"Lender-Debt-to-Income Ratio is 87%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
65669625439,No Sale Lenders,Lender return on 07-Jan-2020,1/13/2020,0.0,True
26670510763,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
Lender-Debt-to-Income Ratio is 84%, which exceeds the threshold of 60%",1/13/2020,1.0,False
15670513894,No Sale Lenders,"DTI is High Risk at 41%
",1/13/2020,0.0,False
57670514851,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
DTI is High Risk at 45%",1/13/2020,1.0,False
90670514016,No Sale Lenders,"Lender-Debt-to-Income Ratio is 131%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
31670519156,No Sale Lenders,"Lender-Debt-to-Income Ratio is 91%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
33670519754,No Sale Lenders,Missing payment for loan on 05-Dec-2019 from Speedy,1/13/2020,0.0,False
29670509922,No Sale Lenders,"Lender-Debt-to-Income Ratio is 72%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
54670525914,No Sale Lenders,OVERDRAFT FEE FOR A TRANSACTION POSTED ON 12/30 $84.83 PURCHASE AUTHORI ZED ON 12/27 SPEEDY CASH ON 31-Dec-2019.,1/13/2020,0.0,False
98670526152,No Sale Lenders,Lender return on 08-Jan-2020,1/13/2020,0.0,True
19670528670,No Sale Lenders,"Lender-Debt-to-Income Ratio is 90%, which exceeds the threshold of 60%, Payment due for 6 loan principals.
",1/13/2020,0.0,False
22670534917,No Sale Lenders,Loan payment missing 21-Nov-2019	Direct Deposit PAYMONEX LLC -8558880134	,1/13/2020,0.0,False
67670523266,No Sale Lenders,"Lender-Debt-to-Income Ratio is 80%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
85670530811,No Sale Lenders,"Missing payment for loan on 21-Nov-2019, 29-Nov-2019 from ELASTIC SD FUND",1/13/2020,0.0,False
36670545587,No Sale Lenders,06-Jan-2020	Advance Financia DES:RETRY PAYM	,1/13/2020,0.0,False
43670540875,No Sale Lenders,Loan payment missing 12-Nov-2019	ELECTRONIC DEPOSIT NETCREDIT 1 Download from usbank.com.	,1/13/2020,0.0,False
49670546779,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
Lender-Debt-to-Income Ratio is 74%, which exceeds the threshold of 60%",1/13/2020,1.0,False
57670549635,No Sale Lenders,"Lender-Debt-to-Income Ratio is 63%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
78670552868,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
DTI is High Risk at 59%",1/13/2020,1.0,False
40670557770,No Sale Lenders,Lender return on 28-Oct-2019,1/13/2020,0.0,True
32670560594,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
Lender-Debt-to-Income Ratio is 69%, which exceeds the threshold of 60%",1/13/2020,1.0,False
61670555919,No Sale Lenders,"Lender-Debt-to-Income Ratio is 90%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
12670338114,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
",1/13/2020,1.0,False
68670554962,No Sale Lenders,Lender return on 02-Jan-2020.,1/13/2020,0.0,True
88669507789,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
DTI is High Risk at 48%",1/13/2020,1.0,False
15670533811,No Sale Lenders,03-Jan-2020 Advance America DES:RETRY PYMT,1/13/2020,0.0,False
20670566617,No Sale Lenders,Loan payment missing 04-Nov-2019	Deposit ACH Speedy #89 TYPE: FUN Financial	,1/13/2020,0.0,False
16670595533,No Sale Lenders,Loan payment missing 19-Nov-2019	CREDIT FOR VBS BETTERDAY 8662580165 CO REF- BET1032206CD 11/18/2019 03:20	,1/13/2020,0.0,False
57670612850,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
",1/13/2020,1.0,False
59670584966,No Sale Lenders,"Lender-Debt-to-Income Ratio is 68%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
20670627462,No Sale Lenders,"DTI is High Risk at 45%
",1/13/2020,0.0,False
32670537050,No Sale Lenders,Found Lender return on 31-Oct-2019	,1/13/2020,0.0,True
54670571062,No Sale Lenders,Lender return on 01/03/2020,1/13/2020,0.0,True
90670570393,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
Lender-Debt-to-Income Ratio is 388%, which exceeds the threshold of 60%",1/13/2020,1.0,False
83670465554,No Sale Lenders,lender return on 03-Dec-2019	,1/13/2020,0.0,True
93670551198,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold. DTI is High Risk at 43%
",1/13/2020,1.0,False
55670576155,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
DTI is Medium Risk at 24%",1/13/2020,1.0,False
91670575911,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment. DTI is High Risk at 51%
",1/13/2020,1.0,False
43670636126,No Sale Lenders,missing loan payment of SPOTLOAN on 14-Nov-2019,1/13/2020,1.0,False
77670586931,No Sale Lenders,missing loan payment of 8328020344 FIG LOANS PPD on 20-Nov-2019	 and Days Negative 90%,1/13/2020,1.0,False
58670220627,No Sale Lenders,24-Dec-2019 Loan Principal PAYMENT Speedy #160 9001956671 12/23/19 $480.00	,1/13/2020,0.0,False
55670590034,No Sale Lenders,"lender return on 10-Jan-2020
",1/13/2020,0.0,True
70670573527,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
Lender-Debt-to-Income Ratio is 153%, which exceeds the threshold of 60%",1/13/2020,1.0,False
27670505968,No Sale Lenders,"Lender-Debt-to-Income Ratio is 179%, which exceeds the threshold of 60%",1/13/2020,0.0,False
30670500218,No Sale Lenders,"Lender-Debt-to-Income Ratio is 115%, which exceeds the threshold of 60%",1/13/2020,0.0,False
99670593186,No Sale Lenders,lender return on 07-Jan-2020	,1/13/2020,0.0,True
45670606776,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
Lender-Debt-to-Income Ratio is 105%, which exceeds the threshold of 60%",1/13/2020,1.0,False
59670674448,No Sale Lenders,"Lender-Debt-to-Income Ratio is 131%, which exceeds the threshold of 60%
",1/13/2020,0.0,False
40670622336,No Sale Lenders,"Lender-Debt-to-Income Ratio is 203%, which exceeds the threshold of 60%",1/13/2020,0.0,False
67670468888,No Sale Lenders,"DTI is High Risk at 46%
",1/13/2020,0.0,False
23670579867,No Sale Lenders,"Lender-Debt-to-Income Ratio is 85%, which exceeds the threshold of 60%",1/13/2020,0.0,False
83670543954,No Sale Lenders,Found Lender Return on 09-Jan-2020	,1/14/2020,0.0,True
31670596874,No Sale Lenders,"Lender-Debt-to-Income Ratio is 72%, which exceeds the threshold of 60%",1/14/2020,0.0,False
95670642533,No Sale Lenders,Found Lender Return on 06-Dec-2019	,1/14/2020,0.0,True
18670625982,No Sale Lenders,"Lender-Debt-to-Income Ratio is 102%, which exceeds the threshold of 60%
",1/14/2020,0.0,False
52669464355,No Sale Lenders,"Lender-Debt-to-Income Ratio is 70%, which exceeds the threshold of 60%
",1/14/2020,0.0,False
72669940141,No Sale Lenders,missing loan payment of  ORIG:LOANME INC TRN:P201912020027572 on 02-Dec-2019	,1/14/2020,1.0,False
44670662372,No Sale Lenders,Lender return on 11/04/2019,1/14/2020,0.0,True
45670598390,No Sale Lenders,lender return on 18-Oct-2019	,1/14/2020,0.0,True
92670476352,No Sale Lenders,"DTI is High Risk at 45%
",1/14/2020,0.0,False
86670363990,No Sale Lenders,"Lender-Debt-to-Income Ratio is 76%, which exceeds the threshold of 60%
",1/14/2020,0.0,False
45670586172,No Sale Lenders,missing loan payment of ADVANCE FIRSTFIN FUND 1130241688 91801 PERSON-TO-PERSON PAYMENT on 13-Nov-2019	,1/14/2020,1.0,False
82670594143,No Sale Lenders,missing loan payment of FINWISE OPPLOANS on 03-Dec-2019	,1/14/2020,1.0,False
57670696231,No Sale Lenders,Recent new 4 loans of a huge amount,1/14/2020,0.0,False
59670623358,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold. DTI is High Risk at 42%
",1/14/2020,1.0,False
43670617039,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
DTI is High Risk at 53%",1/14/2020,1.0,False
58670742717,No Sale Lenders,lender reeeeturn on 06-Jan-2020	,1/14/2020,0.0,False
95670658048,No Sale Lenders,"Lender-Debt-to-Income Ratio is 69%, which exceeds the threshold of 60%",1/14/2020,0.0,False
78670736427,No Sale Lenders,The balance on payday is still higher than the threshold with the missing loan payment DTI is High Risk at 45%,1/14/2020,1.0,False
90670707851,No Sale Lenders,"DTI is High Risk at 51%
",1/14/2020,0.0,False
12670576314,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment. DTI is High Risk at 51%
",1/14/2020,1.0,False
52670512758,No Sale Lenders,"Lender-Debt-to-Income Ratio is 72%, which exceeds the threshold of 60%",1/14/2020,0.0,False
77670505622,No Sale Lenders,Missing loamn payment of FID BKG SVC on 31-Oct-2019,1/14/2020,0.0,False
23670609864,No Sale Lenders,LENDER RETURN ON 11/7/2019	,1/14/2020,0.0,True
88670555695,No Sale Lenders,There is a return charge on 06-Dec-2019,1/14/2020,0.0,False
38670517346,No Sale Lenders,Missing loan payment of  Oxford Financial on 06-Dec-2019,1/14/2020,1.0,False
53670689217,No Sale Lenders,"Found Lender return on 17-Dec-2019 (OVERDRAFT FEE FOR A TRANSACTION POSTED ON 12/16 $2,131.59 MIDLAND MTG MTG PYMT 121619 363005225938 6 CLARENCE JUNIOR SWAIN)",1/14/2020,0.0,True
68670667343,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
DTI is Medium Risk at 33%",1/14/2020,1.0,False
73670685359,No Sale Lenders,Found Lender return in another checking on 06-Dec-2019	,1/14/2020,0.0,True
13670674999,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is Medium Risk at 38%,1/14/2020,1.0,False
73670614467,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is High Risk at 59%,1/14/2020,1.0,False
33670709358,No Sale Lenders,"Lender-Debt-to-Income Ratio is 119%, which exceeds the threshold of 60%",1/14/2020,0.0,False
45670726777,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
Lender-Debt-to-Income Ratio is 138%, which exceeds the threshold of 60%",1/14/2020,1.0,False
46670724820,No Sale Lenders,lender return on 02-Jan-2020	,1/14/2020,0.0,True
63670698140,No Sale Lenders,"Lender-Debt-to-Income Ratio is 98%, which exceeds the threshold of 60%",1/14/2020,0.0,False
67670385091,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is Low Risk at 18%,1/14/2020,1.0,False
86670733468,No Sale Lenders,The balance on payday is still higher than the threshold with the missing loan payment DTI is High Risk at 44%,1/14/2020,1.0,False
76670738371,No Sale Lenders,Found Lender Return on 25-Nov-2019	,1/14/2020,0.0,True
24670762833,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
Lender-Debt-to-Income Ratio is 94%, which exceeds the threshold of 60%",1/14/2020,1.0,False
93670664186,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
Lender-Debt-to-Income Ratio is 168%, which exceeds the threshold of 60%",1/14/2020,1.0,False
22670761664,No Sale Lenders,lender return on 01-Nov-2019	,1/14/2020,0.0,True
85670582594,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment Lender-Debt-to-Income Ratio is 84%, which exceeds the threshold of 60%",1/14/2020,1.0,False
90670714164,No Sale Lenders,There is lender return as on 27-Dec-2019.,1/14/2020,0.0,True
15670401141,No Sale Lenders,RETRY PYMT on 24th DEC 2019 from MOBILOANS LLC of $134.18,1/14/2020,0.0,False
32670714054,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment. DTI is High Risk at 51% And old loan still not cleared
",1/14/2020,1.0,False
83670774883,No Sale Lenders,The balance on payday is still higher than the threshold with the missing loan payment DTI is High Risk at 50%,1/14/2020,1.0,False
35670514225,No Sale Lenders,"Lender-Debt-to-Income Ratio is 116%, which exceeds the threshold of 60%",1/14/2020,0.0,False
63669289628,No Sale Lenders,Lender return on 12/27/2019,1/14/2020,0.0,True
57670384927,No Sale Lenders,"DTI is High Risk at 44%
",1/14/2020,0.0,False
86670624831,No Sale Lenders,"Lender return on 31-Dec-2019
",1/14/2020,0.0,True
90670733774,No Sale Lenders,"Lender-Debt-to-Income Ratio is 110%, which exceeds the threshold of 60%
",1/14/2020,0.0,False
36669781746,No Sale Lenders,Lender Return on 20-Dec-2019	,1/14/2020,0.0,True
78670830748,No Sale Lenders,Not get any payments from CASHNETUSA loan dated on 02-Dec-2019	 ,1/14/2020,0.0,False
79670829425,No Sale Lenders,"retry payment on 12/31/2019
",1/14/2020,0.0,False
40670592343,No Sale Lenders,"lender return on 29-Nov-2019
",1/14/2020,0.0,True
87670840669,No Sale Lenders,Missing loan payment of FID BKG SVC LLC MONEYLINE PPD ID: 0368504603 on 21-Nov-2019	,1/14/2020,1.0,False
25670868796,No Sale Lenders,06-Dec-2019 Loan Payment OVERDRAFT FEE FOR A TRANSACTION POSTED ON 12/05 $109.92 ZOCALOANS DB 8889801532 120419 191204004818 871 ANGELA MOLINARI ($35.00)	,1/14/2020,0.0,False
17670833773,No Sale Lenders, missing loan payment of BRIGIT PROTECTION 191021 7C9777DF2FEF4DB Jian Robinson  on 21-Oct-2019	,1/14/2020,1.0,False
63670848510,No Sale Lenders,"Lender-Debt-to-Income Ratio is 105%, which exceeds the threshold of 60%
",1/14/2020,0.0,False
47670843634,No Sale Lenders,Lender return on 13-Jan-2020.,1/14/2020,0.0,True
22670877438,No Sale Lenders,09-Jan-2020	SPEEDYCASH 151 R DES:RETRY PYMT,1/14/2020,0.0,False
29670871015,No Sale Lenders,Huge loan principal and Loan payments. ,1/14/2020,0.0,False
25670884419,No Sale Lenders,Found Lender return on  01/06/2020.,1/14/2020,0.0,True
58670857861,No Sale Lenders,Lender return on 02-Jan-2020,1/14/2020,0.0,True
47670854211,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold,1/14/2020,1.0,False
46670877524,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold,1/14/2020,1.0,False
30670892752,No Sale Lenders,Lender return on  30-Dec-2019,1/14/2020,0.0,True
61670889463,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold and DTI is High Risk at 47%
",1/14/2020,1.0,False
51670905598,No Sale Lenders,18-Oct-2019	Reversed Paid Insufficient Fee Refund,1/15/2020,0.0,False
76670947886,No Sale Lenders,Found Lender Return on 01/06/2020 and 12/30/2019.,1/15/2020,0.0,True
80670905040,No Sale Lenders,Lender return on 19-Nov-2019,1/15/2020,0.0,True
38670867993,No Sale Lenders,Lender return on 13-Jan-2020.,1/15/2020,0.0,True
56670685973,No Sale Lenders,DTI is High Risk at 54%,1/15/2020,0.0,False
58670925010,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is High Risk at 43%
 ",1/15/2020,1.0,False
16670927545,No Sale Lenders,Missing Loan payment from RED HAWK FINANCI 8668683388 taken on 29th NOV 2019 of $500,1/15/2020,1.0,False
34670953111,No Sale Lenders,OVERDRAFT FEE FOR A TRANSACTION POSTED ON 01/10 $57.95 CREDITNINJA PMT 13-Jan-2020,1/15/2020,0.0,False
98670900433,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
Lender-Debt-to-Income Ratio is 83%, which exceeds the threshold of 60%
  ",1/15/2020,1.0,False
19670889165,No Sale Lenders,Missing loan payment from FIRSTFIN FUND taken on 5th DEC 2019 of $300,1/15/2020,1.0,False
36670918126,No Sale Lenders,Lender return on 12/04/2019,1/15/2020,0.0,True
50670892655,No Sale Lenders,Overdraft Charge Overdraft Charge OVERDRAFT FEE $98.42 ACH:VBS Hummingbird on 10-Jan-2020,1/15/2020,0.0,False
35670943692,No Sale Lenders,Missing loan payment from CREDITNINJA on 5th DEC 2019 of $255,1/15/2020,1.0,False
55670831968,No Sale Lenders,lender return on 12/12/2019,1/15/2020,0.0,True
82670854747,No Sale Lenders,Lender return on 18-Oct-2019,1/15/2020,0.0,True
88670927653,No Sale Lenders,Missing payment for loan on 12-Nov-2019 from CASHNETUSA,1/15/2020,0.0,False
31670934987,No Sale Lenders,Getting income from two source but huge amount debited on payday and already have too many loans,1/15/2020,0.0,False
80670946653,No Sale Lenders,not get any payment from Speedy loan dated on 12/13,1/15/2020,0.0,False
53670977017,No Sale Lenders,The balance on payday is still higher than the threshold with the missing loan payment DTI is High Risk at 49%,1/15/2020,1.0,False
25670932332,No Sale Lenders,The balance on payday is still higher than the threshold with the missing loan payment DTI is High Risk at 45%,1/15/2020,1.0,False
71670909720,No Sale Lenders,Lender Return on 25-Nov-2019	,1/15/2020,0.0,True
53670932979,No Sale Lenders,Lender return on 09-Dec-2019,1/15/2020,0.0,True
84670932793,No Sale Lenders,Found Lender Return on 12/10/2019.,1/15/2020,0.0,True
31670939085,No Sale Lenders,"lender return on 16-Oct-2019	 and Lender-Debt-to-Income Ratio is 63%, which exceeds the threshold of 60%
",1/15/2020,0.0,True
93670909695,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is High Risk at 54%,1/15/2020,1.0,False
32670608546,No Sale Lenders,Lender return on 06-Jan-2020,1/15/2020,0.0,True
81670975994,No Sale Lenders,Lender return on 13-Jan-2020,1/15/2020,0.0,True
42670980277,No Sale Lenders,"Lender-Debt-to-Income Ratio is 114%, which exceeds the threshold of 60%",1/15/2020,0.0,False
50670846380,No Sale Lenders,13-Jan-2020 Loan Payment OVERDRAFT FEE FOR A TRANSACTION POSTED ON 01/10 $310.00 RAPITAL CAPITAL 8558773405 010920 200109RDWSPP 1GQ PETER MARTENS ($35.00),1/15/2020,0.0,False
73670993940,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is Medium Risk at 34%,1/15/2020,1.0,False
56670995922,No Sale Lenders,02-Dec-2019 Loan Payment TARGET CASH NOW DES:TARGET CAS I ($423.87)	,1/15/2020,0.0,False
91670644784,No Sale Lenders,There is lender return as on 26-Nov-2019.,1/15/2020,0.0,True
34670869869,No Sale Lenders,"Lender-Debt-to-Income Ratio is 98%, which exceeds the threshold of 60%",1/15/2020,0.0,False
84670989335,No Sale Lenders,The balance on payday is still higher than the threshold with the missing loan payment DTI is High Risk at 41%,1/15/2020,1.0,False
77670995535,No Sale Lenders,16-Dec-2019 Loan Principal POWERFINANCETX-CB 12/06 REFUND 2 $125.00	,1/15/2020,0.0,False
14670586744,No Sale Lenders,Lender Return 14-Jan-2020  ADVANCE FINANCIA RETRY PAYM 993	,1/15/2020,0.0,True
83671034880,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold
",1/15/2020,1.0,False
29671080060,No Sale Lenders,lender return on 02-Jan-2020	,1/15/2020,0.0,True
93671080765,No Sale Lenders,Missing loan payment on 13-Nov-2019,1/15/2020,1.0,False
92671052062,No Sale Lenders,Lender return against QUICKEN LOANS MTG dated  19-Nov-2019,1/15/2020,0.0,True
24671070126,No Sale Lenders,"Missing loan payment causes the Ending balance on Payday to fall below the threshold,DTI is Medium Risk at 24%",1/15/2020,1.0,False
11670881941,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold,1/15/2020,1.0,False
74671035351,No Sale Lenders,Missing loan payment on 26-Nov-2019,1/15/2020,1.0,False
24671039991,No Sale Lenders,Missing loan payment on 14-Nov-2019,1/15/2020,1.0,False
37671039479,No Sale Lenders,"Lender-Debt-to-Income Ratio is 76%, which exceeds the threshold of 60%
",1/15/2020,0.0,False
43671072842,No Sale Lenders,Lender return on 09-Dec-2019,1/15/2020,0.0,True
71670994761,No Sale Lenders,Missing loan payment causes the Ending balance on Payday to fall below the threshold DTI is Medium Risk at 35%,1/15/2020,1.0,False
13671064844,No Sale Lenders,Missing loan payment on 11-Dec-2019,1/15/2020,1.0,False
91671075758,No Sale Lenders,lender return on 06-Dec-2019	,1/15/2020,0.0,True
12671094632,No Sale Lenders,Missing loan payment on 05-Dec-2019,1/15/2020,1.0,False
53671109296,No Sale Lenders,Lender return on 14-Jan-2020.,1/15/2020,0.0,True
53671107385,No Sale Lenders,Lender Return on 16-Dec-2019	,1/15/2020,0.0,True
32671038811,No Sale Lenders,22-Nov-2019 Deposit ACH REVERSAL-OPPORTUNITY FINA $134.74,1/15/2020,0.0,False
96670981673,No Sale Lenders,Lender Return on 06-Jan-2020	,1/15/2020,0.0,True
22671039656,No Sale Lenders,DTI is High Risk at 48%,1/15/2020,0.0,False
51671089723,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
DTI is High Risk at 47%",1/15/2020,1.0,False
24671108588,No Sale Lenders,Missing payment f  loan on 05-Dec-2019 and 12-Dec-2019,1/15/2020,0.0,False
17671020396,No Sale Lenders,"Lender-Debt-to-Income Ratio is 81%, which exceeds the threshold of 60%
",1/15/2020,0.0,False
37671092483,No Sale Lenders,"The balance on payday is still higher than the threshold with the missing loan payment
Lender-Debt-to-Income Ratio is 70%, which exceeds the threshold of 60%",1/15/2020,1.0,False
30671092675,No Sale Lenders,In the amount $352.94 CIC OF TN. SP1 0006 DEBIT. SP2 3621666096 CIC OF TN. Overdrawn,1/15/2020,0.0,False
64671116830,No Sale Lenders,Lender return on 13-Jan-2020,1/15/2020,0.0,True
70671109354,No Sale Lenders,"DTI is High Risk at 55%
",1/15/2020,0.0,False
